Executing windows.dlllist...
Volatility 3 Framework 2.7.0

PID	Process	Base	Size	Name	Path	LoadTime	File output
4080	explorer.exe	0x72220000	0x25000	cscobj.dll	C:\Windows\System32\cscobj.dll	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x70530000	0x4d000	srchadmin.dll	C:\Windows\System32\srchadmin.dll	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x75830000	0x5f000	SXS.DLL	C:\Windows\system32\SXS.DLL	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x6ec20000	0xb0000	bthprops.cpl	C:\Windows\System32\bthprops.cpl	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x6ea10000	0x20e000	SyncCenter.dll	C:\Windows\System32\SyncCenter.dll	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x6e950000	0xba000	Actioncenter.dll	C:\Windows\System32\Actioncenter.dll	2022-11-14 20:27:26.000000 	Disabled
4080	explorer.exe	0x6e8e0000	0x64000	imapi2.dll	C:\Windows\system32\imapi2.dll	2022-11-14 20:27:27.000000 	Disabled
4080	explorer.exe	0x6e890000	0x4f000	hgcpl.dll	C:\Windows\System32\hgcpl.dll	2022-11-14 20:27:27.000000 	Disabled
4080	explorer.exe	0x70480000	0x2b000	provsvc.dll	C:\Windows\System32\provsvc.dll	2022-11-14 20:27:27.000000 	Disabled
4080	explorer.exe	0x71050000	0x5a000	netprofm.dll	C:\Windows\System32\netprofm.dll	2022-11-14 20:27:27.000000 	Disabled
4080	explorer.exe	0x740a0000	0xf000	wkscli.dll	C:\Windows\system32\wkscli.dll	2022-11-14 20:27:27.000000 	Disabled
4080	explorer.exe	0x6df50000	0xd2000	fxsst.dll	C:\Windows\system32\fxsst.dll	2022-11-14 20:27:30.000000 	Disabled
4080	explorer.exe	0x6df10000	0x3a000	FXSAPI.dll	C:\Windows\system32\FXSAPI.dll	2022-11-14 20:27:30.000000 	Disabled
4080	explorer.exe	0x6de20000	0xe3000	FXSRESM.DLL	C:\Windows\system32\FXSRESM.DLL	2022-11-14 20:27:30.000000 	Disabled
4080	explorer.exe	0x6d1b0000	0x31000	UIAnimation.dll	C:\Windows\System32\UIAnimation.dll	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x6e0a0000	0x42000	ieproxy.dll	C:\Program Files\Internet Explorer\ieproxy.dll	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x69ad0000	0xd1d000	ieframe.DLL	C:\Windows\system32\ieframe.DLL	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x72200000	0x4000	api-ms-win-downlevel-shlwapi-l2-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-shlwapi-l2-1-0.dll	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x72210000	0x4000	api-ms-win-downlevel-shell32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-shell32-l1-1-0.dll	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x6e040000	0x5c000	StructuredQuery.dll	C:\Windows\System32\StructuredQuery.dll	2022-11-14 20:27:56.000000 	Disabled
4080	explorer.exe	0x717d0000	0x12000	MPR.dll	C:\Windows\system32\MPR.dll	2022-11-14 20:28:01.000000 	Disabled
4080	explorer.exe	0x750b0000	0xe000	DEVRTL.dll	C:\Windows\system32\DEVRTL.dll	2022-11-14 20:28:04.000000 	Disabled
4080	explorer.exe	0x6daa0000	0x3c000	oleacc.dll	C:\Windows\system32\oleacc.dll	2022-11-14 20:28:05.000000 	Disabled
852	VBoxTray.exe	0x1360000	0x170000	VBoxTray.exe	C:\Windows\System32\VBoxTray.exe	N/A	Disabled
852	VBoxTray.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
852	VBoxTray.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x717d0000	0x12000	MPR.dll	C:\Windows\System32\MPR.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x74670000	0x40000	uxtheme.dll	C:\Windows\system32\uxtheme.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x74f00000	0xd000	WTSAPI32.DLL	C:\Windows\system32\WTSAPI32.DLL	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x758e0000	0x29000	WINSTA.dll	C:\Windows\System32\WINSTA.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x743f0000	0x10000	VBoxHook.dll	C:\Windows\System32\VBoxHook.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\System32\CRYPTBASE.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\System32\SspiCli.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:20.000000 	Disabled
852	VBoxTray.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\System32\RpcRtRemote.dll	2022-11-14 20:27:20.000000 	Disabled
1232	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\system32\svchost.exe	N/A	Disabled
1232	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
1232	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x72a60000	0x2a000	ssdpsrv.dll	c:\windows\system32\ssdpsrv.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74d70000	0x76000	FirewallAPI.dll	c:\windows\system32\FirewallAPI.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74ef0000	0x9000	VERSION.dll	c:\windows\system32\VERSION.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74ed0000	0x1c000	IPHLPAPI.DLL	C:\Windows\system32\IPHLPAPI.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74ec0000	0x7000	WINNSI.DLL	C:\Windows\system32\WINNSI.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x73950000	0xd000	dhcpcsvc6.DLL	C:\Windows\system32\dhcpcsvc6.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74e70000	0x12000	dhcpcsvc.DLL	C:\Windows\system32\dhcpcsvc.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75300000	0x3c000	mswsock.dll	C:\Windows\system32\mswsock.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x752f0000	0x6000	wship6.dll	C:\Windows\System32\wship6.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x74e60000	0x5000	wshtcpip.dll	C:\Windows\System32\wshtcpip.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\system32\secur32.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\system32\SSPICLI.DLL	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\system32\credssp.dll	2022-11-14 20:27:23.000000 	Disabled
1232	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x13b0000	0x19000	mscorsvw.exe	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvw.exe	N/A	Disabled
2172	mscorsvw.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
2172	mscorsvw.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x6fb30000	0xd7000	MSVCR120_CLR0400.dll	C:\Windows\system32\MSVCR120_CLR0400.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x734b0000	0x4a000	mscoree.dll	C:\Windows\system32\mscoree.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x703d0000	0x64000	mscorsvc.dll	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorsvc.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x73590000	0x12000	fusion.dll	C:\Windows\Microsoft.NET\Framework\v4.0.30319\fusion.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\system32\CRYPTBASE.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x72eb0000	0x7e000	mscoreei.dll	C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscoreei.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x74140000	0x5000	msidle.dll	C:\Windows\system32\msidle.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x74f00000	0xd000	Wtsapi32.dll	C:\Windows\system32\Wtsapi32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x758e0000	0x29000	WINSTA.dll	C:\Windows\system32\WINSTA.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x73eb0000	0x25000	powrprof.dll	C:\Windows\system32\powrprof.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x767d0000	0x19d000	SETUPAPI.dll	C:\Windows\system32\SETUPAPI.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x75b40000	0x27000	CFGMGR32.dll	C:\Windows\system32\CFGMGR32.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x75c40000	0x12000	DEVOBJ.dll	C:\Windows\system32\DEVOBJ.dll	2022-11-14 20:27:23.000000 	Disabled
2172	mscorsvw.exe	0x760b0000	0x83000	CLBCatQ.DLL	C:\Windows\system32\CLBCatQ.DLL	2022-11-14 20:27:29.000000 	Disabled
2172	mscorsvw.exe	0x757e0000	0x1b000	SspiCli.dll	C:\Windows\system32\SspiCli.dll	2022-11-14 20:27:29.000000 	Disabled
2172	mscorsvw.exe	0x6e0f0000	0x6a0000	clr.dll	C:\Windows\Microsoft.NET\Framework\v4.0.30319\clr.dll	2022-11-14 20:27:30.000000 	Disabled
2172	mscorsvw.exe	0x75890000	0x4c000	apphelp.dll	C:\Windows\system32\apphelp.dll	2022-11-14 20:27:30.000000 	Disabled
2172	mscorsvw.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\system32\CRYPTSP.dll	2022-11-14 20:27:30.000000 	Disabled
2172	mscorsvw.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:30.000000 	Disabled
2172	mscorsvw.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\system32\RpcRtRemote.dll	2022-11-14 20:27:30.000000 	Disabled
2172	mscorsvw.exe	0x75830000	0x5f000	SXS.DLL	C:\Windows\system32\SXS.DLL	2022-11-14 20:27:30.000000 	Disabled
2576	svchost.exe	0xeb0000	0x8000	svchost.exe	C:\Windows\System32\svchost.exe	N/A	Disabled
2576	svchost.exe	0x77920000	0x142000	ntdll.dll	C:\Windows\SYSTEM32\ntdll.dll	N/A	Disabled
2576	svchost.exe	0x75d00000	0xd5000	kernel32.dll	C:\Windows\system32\kernel32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75c60000	0x4b000	KERNELBASE.dll	C:\Windows\system32\KERNELBASE.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76140000	0xac000	msvcrt.dll	C:\Windows\system32\msvcrt.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76a10000	0x19000	sechost.dll	C:\Windows\SYSTEM32\sechost.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77ac0000	0xa2000	RPCRT4.dll	C:\Windows\system32\RPCRT4.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x70060000	0xa9000	mpsvc.dll	c:\program files\windows defender\mpsvc.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77870000	0xa1000	ADVAPI32.dll	C:\Windows\system32\ADVAPI32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x776a0000	0x15f000	ole32.dll	C:\Windows\system32\ole32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x761f0000	0x4e000	GDI32.dll	C:\Windows\system32\GDI32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76650000	0xc9000	USER32.dll	C:\Windows\system32\USER32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77ab0000	0xa000	LPK.dll	C:\Windows\system32\LPK.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76720000	0x9d000	USP10.dll	C:\Windows\system32\USP10.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x74f00000	0xd000	WTSAPI32.dll	C:\Windows\system32\WTSAPI32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x73870000	0x3000	sfc.dll	C:\Windows\system32\sfc.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x73800000	0xd000	sfc_os.DLL	C:\Windows\System32\sfc_os.DLL	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x6fac0000	0x63000	MpClient.dll	c:\program files\windows defender\MpClient.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76970000	0x92000	OLEAUT32.dll	C:\Windows\system32\OLEAUT32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x759b0000	0x19000	USERENV.dll	C:\Windows\system32\USERENV.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75990000	0xb000	profapi.dll	C:\Windows\system32\profapi.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75b80000	0x2f000	WINTRUST.dll	C:\Windows\system32\WINTRUST.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x759d0000	0x122000	CRYPT32.dll	C:\Windows\system32\CRYPT32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75980000	0xc000	MSASN1.dll	C:\Windows\system32\MSASN1.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x74ef0000	0x9000	VERSION.dll	C:\Windows\system32\VERSION.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76a50000	0xc4c000	SHELL32.dll	C:\Windows\system32\SHELL32.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77810000	0x57000	SHLWAPI.dll	C:\Windows\system32\SHLWAPI.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x76a30000	0x1f000	IMM32.DLL	C:\Windows\system32\IMM32.DLL	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75fe0000	0xce000	MSCTF.dll	C:\Windows\system32\MSCTF.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x74f50000	0x16000	GPAPI.dll	C:\Windows\System32\GPAPI.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75340000	0x17000	CRYPTSP.dll	C:\Windows\System32\CRYPTSP.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x750d0000	0x3b000	rsaenh.dll	C:\Windows\system32\rsaenh.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75820000	0xc000	CRYPTBASE.dll	C:\Windows\System32\CRYPTBASE.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77a80000	0x2b000	imagehlp.dll	C:\Windows\system32\imagehlp.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75490000	0x17000	bcrypt.dll	C:\Windows\System32\bcrypt.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x75410000	0x3d000	bcryptprimitives.dll	C:\Windows\system32\bcryptprimitives.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x754b0000	0x39000	ncrypt.dll	C:\Windows\System32\ncrypt.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x72a30000	0x28000	mprtp.dll	c:\program files\windows defender\mprtp.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x77800000	0x5000	PSAPI.DLL	C:\Windows\system32\PSAPI.DLL	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x70620000	0x9e000	tdh.dll	C:\Windows\System32\tdh.dll	2022-11-14 20:27:23.000000 	Disabled
2576	svchost.exe	0x6f020000	0x881000	mpengine.dll	C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{30AF2DD1-30A0-44AA-8DB9-C6251EFCE9B3}\mpengine.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75fa0000	0x35000	WS2_32.dll	C:\Windows\system32\WS2_32.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x767c0000	0x6000	NSI.dll	C:\Windows\system32\NSI.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x74e90000	0x21000	ntmarta.dll	C:\Windows\System32\ntmarta.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75cb0000	0x45000	WLDAP32.dll	C:\Windows\system32\WLDAP32.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x757c0000	0x8000	secur32.dll	C:\Windows\System32\secur32.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x757e0000	0x1b000	SSPICLI.DLL	C:\Windows\System32\SSPICLI.DLL	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75010000	0x8000	credssp.dll	C:\Windows\System32\credssp.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75910000	0xe000	RpcRtRemote.dll	C:\Windows\System32\RpcRtRemote.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x726c0000	0xf000	wscapi.dll	C:\Windows\System32\wscapi.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x762c0000	0x12b000	urlmon.dll	C:\Windows\system32\urlmon.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x759a0000	0x4000	api-ms-win-downlevel-ole32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-ole32-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75b00000	0x4000	api-ms-win-downlevel-shlwapi-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-shlwapi-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75b20000	0x5000	api-ms-win-downlevel-advapi32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-advapi32-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75b70000	0x4000	api-ms-win-downlevel-user32-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-user32-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75b30000	0x4000	api-ms-win-downlevel-version-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-version-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75b10000	0x3000	api-ms-win-downlevel-normaliz-l1-1-0.dll	C:\Windows\system32\api-ms-win-downlevel-normaliz-l1-1-0.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x77a70000	0x3000	normaliz.DLL	C:\Windows\system32\normaliz.DLL	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x76450000	0x1fa000	iertutil.dll	C:\Windows\system32\iertutil.dll	2022-11-14 20:27:24.000000 	Disabled
2576	svchost.exe	0x75de0000	0x1b6000	WININET.dll	C:\Windows\system32\WININET.dll	2022-11-14 20:27:24.000000 	Disabled
